192.168.1.38,17/Nov/2025:14:31:16,GET,/search,HTTP/1.1,304,564
192.168.1.150,22/Nov/2025:07:28:16,PUT,/product/2,HTTP/1.1,503,4262
192.168.1.77,22/Nov/2025:22:13:16,PUT,/search,HTTP/1.1,304,1805
192.168.1.123,19/Nov/2025:12:41:16,DELETE,/products,HTTP/1.1,500,351
192.168.1.209,18/Nov/2025:13:54:16,POST,/product/1,HTTP/1.1,200,2231
192.168.1.16,20/Nov/2025:11:22:16,DELETE,/checkout,HTTP/1.1,304,3475
192.168.1.212,22/Nov/2025:22:25:16,GET,/product/1,HTTP/1.1,304,1693
192.168.1.30,22/Nov/2025:23:53:16,POST,/products,HTTP/1.1,404,3732
192.168.1.184,18/Nov/2025:00:27:16,DELETE,/product/1,HTTP/1.1,500,2482
192.168.1.46,19/Nov/2025:01:30:16,DELETE,/product/2,HTTP/1.1,500,614
192.168.1.13,17/Nov/2025:22:52:16,GET,/search,HTTP/1.1,503,2863
192.168.1.114,23/Nov/2025:11:38:16,GET,/products,HTTP/1.1,503,832
192.168.1.55,21/Nov/2025:04:36:16,PUT,/product/1,HTTP/1.1,500,4701
192.168.1.230,19/Nov/2025:08:41:16,DELETE,/search,HTTP/1.1,200,2184
192.168.1.247,22/Nov/2025:12:48:16,GET,/cart,HTTP/1.1,404,1992
192.168.1.232,18/Nov/2025:08:42:16,GET,/home,HTTP/1.1,200,3558
192.168.1.55,21/Nov/2025:21:57:16,GET,/cart,HTTP/1.1,404,113
192.168.1.249,18/Nov/2025:19:08:16,PUT,/product/1,HTTP/1.1,200,2695
192.168.1.253,22/Nov/2025:15:28:16,DELETE,/products,HTTP/1.1,304,2184
192.168.1.133,22/Nov/2025:14:42:16,POST,/product/1,HTTP/1.1,404,296
192.168.1.120,21/Nov/2025:07:07:16,POST,/product/2,HTTP/1.1,503,479
192.168.1.159,24/Nov/2025:05:25:16,DELETE,/home,HTTP/1.1,404,1353
192.168.1.20,22/Nov/2025:23:59:16,DELETE,/product/2,HTTP/1.1,404,1133
192.168.1.72,24/Nov/2025:10:53:16,PUT,/product/1,HTTP/1.1,503,1539
192.168.1.207,18/Nov/2025:09:31:16,DELETE,/cart,HTTP/1.1,500,1826
192.168.1.222,23/Nov/2025:22:10:16,PUT,/checkout,HTTP/1.1,304,3575
192.168.1.186,20/Nov/2025:07:23:16,GET,/product/1,HTTP/1.1,503,1678
192.168.1.215,17/Nov/2025:22:22:16,PUT,/product/2,HTTP/1.1,304,4696
192.168.1.156,20/Nov/2025:08:18:16,POST,/checkout,HTTP/1.1,404,2312
192.168.1.57,18/Nov/2025:15:31:16,GET,/product/2,HTTP/1.1,503,4843
192.168.1.107,24/Nov/2025:06:54:16,DELETE,/cart,HTTP/1.1,304,4924
192.168.1.10,19/Nov/2025:16:23:16,GET,/cart,HTTP/1.1,503,4685
192.168.1.160,17/Nov/2025:15:17:16,PUT,/home,HTTP/1.1,503,1072
192.168.1.52,20/Nov/2025:13:20:16,GET,/product/2,HTTP/1.1,304,2021
192.168.1.157,19/Nov/2025:18:33:16,POST,/search,HTTP/1.1,200,1106
192.168.1.232,17/Nov/2025:19:48:16,POST,/search,HTTP/1.1,304,3897
192.168.1.204,23/Nov/2025:17:34:16,POST,/cart,HTTP/1.1,503,3117
192.168.1.26,20/Nov/2025:01:28:16,POST,/search,HTTP/1.1,200,2101
192.168.1.37,23/Nov/2025:07:31:16,DELETE,/checkout,HTTP/1.1,404,1094
192.168.1.99,18/Nov/2025:20:31:16,POST,/products,HTTP/1.1,404,556
192.168.1.91,20/Nov/2025:02:16:16,GET,/search,HTTP/1.1,304,3348
192.168.1.73,19/Nov/2025:01:54:16,POST,/product/1,HTTP/1.1,503,1677
192.168.1.221,20/Nov/2025:09:53:16,DELETE,/cart,HTTP/1.1,503,2033
192.168.1.10,22/Nov/2025:18:01:16,PUT,/cart,HTTP/1.1,503,1298
192.168.1.76,21/Nov/2025:13:47:16,DELETE,/product/1,HTTP/1.1,503,2363
192.168.1.233,21/Nov/2025:01:34:16,GET,/home,HTTP/1.1,404,692
192.168.1.53,22/Nov/2025:12:38:16,PUT,/cart,HTTP/1.1,200,2442
192.168.1.86,20/Nov/2025:04:21:16,GET,/checkout,HTTP/1.1,503,667
192.168.1.103,18/Nov/2025:02:12:16,PUT,/product/2,HTTP/1.1,404,346
192.168.1.57,21/Nov/2025:05:27:16,GET,/product/2,HTTP/1.1,200,148
192.168.1.186,20/Nov/2025:09:18:16,DELETE,/checkout,HTTP/1.1,200,1188
192.168.1.235,18/Nov/2025:17:14:16,POST,/checkout,HTTP/1.1,304,2676
192.168.1.84,22/Nov/2025:18:27:16,GET,/products,HTTP/1.1,503,2259
192.168.1.248,23/Nov/2025:15:43:16,DELETE,/checkout,HTTP/1.1,200,3072
192.168.1.144,19/Nov/2025:03:46:16,PUT,/product/2,HTTP/1.1,503,2645
192.168.1.207,17/Nov/2025:18:45:16,PUT,/search,HTTP/1.1,200,1527
192.168.1.95,19/Nov/2025:15:28:16,POST,/checkout,HTTP/1.1,304,3497
192.168.1.96,18/Nov/2025:10:32:16,DELETE,/checkout,HTTP/1.1,304,2804
192.168.1.134,24/Nov/2025:07:25:16,PUT,/home,HTTP/1.1,304,3179
192.168.1.171,20/Nov/2025:12:29:16,DELETE,/checkout,HTTP/1.1,500,4941
192.168.1.98,20/Nov/2025:03:31:16,DELETE,/product/2,HTTP/1.1,503,3562
192.168.1.144,18/Nov/2025:03:50:16,GET,/product/2,HTTP/1.1,404,2956
192.168.1.10,20/Nov/2025:18:18:16,POST,/cart,HTTP/1.1,503,1504
192.168.1.7,19/Nov/2025:03:20:16,DELETE,/checkout,HTTP/1.1,404,1968
192.168.1.230,24/Nov/2025:07:47:16,GET,/product/1,HTTP/1.1,500,3952
192.168.1.251,23/Nov/2025:16:19:16,POST,/products,HTTP/1.1,200,2862
192.168.1.206,18/Nov/2025:05:06:16,POST,/checkout,HTTP/1.1,200,3401
192.168.1.100,23/Nov/2025:20:58:16,PUT,/checkout,HTTP/1.1,304,3410
192.168.1.226,19/Nov/2025:15:02:16,PUT,/product/1,HTTP/1.1,304,1593
192.168.1.44,20/Nov/2025:21:29:16,POST,/product/2,HTTP/1.1,404,4684
192.168.1.49,22/Nov/2025:13:08:16,GET,/product/2,HTTP/1.1,500,3057
192.168.1.17,22/Nov/2025:16:48:16,DELETE,/products,HTTP/1.1,200,263
192.168.1.70,22/Nov/2025:16:24:16,GET,/checkout,HTTP/1.1,404,2253
192.168.1.191,21/Nov/2025:23:43:16,POST,/cart,HTTP/1.1,304,1261
192.168.1.221,20/Nov/2025:05:40:16,DELETE,/product/2,HTTP/1.1,500,3840
192.168.1.225,23/Nov/2025:16:02:16,DELETE,/product/1,HTTP/1.1,500,4733
192.168.1.67,21/Nov/2025:01:11:16,PUT,/product/2,HTTP/1.1,404,460
192.168.1.120,22/Nov/2025:20:17:16,GET,/product/1,HTTP/1.1,503,588
192.168.1.243,23/Nov/2025:09:59:16,PUT,/products,HTTP/1.1,500,2658
192.168.1.131,18/Nov/2025:03:00:16,GET,/checkout,HTTP/1.1,404,2906
192.168.1.247,21/Nov/2025:14:20:16,PUT,/products,HTTP/1.1,500,4175
192.168.1.84,21/Nov/2025:10:40:16,POST,/products,HTTP/1.1,304,3683
192.168.1.144,19/Nov/2025:10:53:16,DELETE,/product/1,HTTP/1.1,404,952
192.168.1.2,23/Nov/2025:21:04:16,PUT,/product/2,HTTP/1.1,404,4436
192.168.1.108,21/Nov/2025:14:15:16,PUT,/product/2,HTTP/1.1,503,1152
192.168.1.137,17/Nov/2025:20:08:16,DELETE,/products,HTTP/1.1,503,4544
192.168.1.68,23/Nov/2025:09:05:16,PUT,/products,HTTP/1.1,304,2810
192.168.1.96,22/Nov/2025:19:13:16,GET,/search,HTTP/1.1,404,3627
192.168.1.220,21/Nov/2025:21:35:16,PUT,/search,HTTP/1.1,503,2905
192.168.1.187,22/Nov/2025:09:46:16,POST,/search,HTTP/1.1,500,258
192.168.1.205,19/Nov/2025:02:12:16,POST,/checkout,HTTP/1.1,304,4475
192.168.1.18,22/Nov/2025:12:24:16,PUT,/product/2,HTTP/1.1,500,2916
192.168.1.254,17/Nov/2025:17:26:16,DELETE,/cart,HTTP/1.1,500,3146
192.168.1.22,23/Nov/2025:16:13:16,POST,/search,HTTP/1.1,404,4538
192.168.1.22,19/Nov/2025:15:33:16,DELETE,/checkout,HTTP/1.1,200,1690
192.168.1.172,19/Nov/2025:16:05:16,PUT,/home,HTTP/1.1,200,1190
192.168.1.184,18/Nov/2025:08:10:16,POST,/search,HTTP/1.1,200,3525
192.168.1.234,18/Nov/2025:20:51:16,PUT,/checkout,HTTP/1.1,404,4785
192.168.1.163,23/Nov/2025:22:52:16,PUT,/search,HTTP/1.1,200,941
192.168.1.108,20/Nov/2025:12:55:16,PUT,/search,HTTP/1.1,500,244
192.168.1.44,18/Nov/2025:02:29:16,PUT,/home,HTTP/1.1,500,1352
192.168.1.221,19/Nov/2025:07:54:16,POST,/product/1,HTTP/1.1,200,4986
192.168.1.125,21/Nov/2025:00:35:16,POST,/home,HTTP/1.1,503,2196
192.168.1.217,21/Nov/2025:16:04:16,POST,/product/1,HTTP/1.1,304,1737
192.168.1.205,20/Nov/2025:21:06:16,GET,/product/2,HTTP/1.1,304,1312
192.168.1.237,23/Nov/2025:14:44:16,PUT,/checkout,HTTP/1.1,503,3880
192.168.1.227,22/Nov/2025:11:04:16,GET,/product/1,HTTP/1.1,200,647
192.168.1.202,22/Nov/2025:15:14:16,DELETE,/product/1,HTTP/1.1,503,3532
192.168.1.211,20/Nov/2025:01:52:16,POST,/product/2,HTTP/1.1,503,1051
192.168.1.127,23/Nov/2025:19:13:16,GET,/product/1,HTTP/1.1,404,4532
192.168.1.118,18/Nov/2025:22:41:16,GET,/product/2,HTTP/1.1,500,2279
192.168.1.251,24/Nov/2025:08:36:16,PUT,/product/1,HTTP/1.1,404,88
192.168.1.51,21/Nov/2025:14:11:16,PUT,/checkout,HTTP/1.1,304,1062
192.168.1.82,22/Nov/2025:00:00:16,DELETE,/checkout,HTTP/1.1,503,1706
192.168.1.95,20/Nov/2025:17:03:16,DELETE,/cart,HTTP/1.1,503,2383
192.168.1.46,20/Nov/2025:03:12:16,PUT,/product/2,HTTP/1.1,404,540
192.168.1.136,23/Nov/2025:22:28:16,POST,/home,HTTP/1.1,500,4336
192.168.1.243,18/Nov/2025:13:40:16,GET,/home,HTTP/1.1,500,151
192.168.1.20,20/Nov/2025:01:36:16,GET,/products,HTTP/1.1,503,1728
192.168.1.238,22/Nov/2025:21:30:16,POST,/product/2,HTTP/1.1,503,2331
192.168.1.115,23/Nov/2025:02:54:16,POST,/product/1,HTTP/1.1,503,2614
192.168.1.113,17/Nov/2025:21:09:16,POST,/cart,HTTP/1.1,503,4057
192.168.1.129,24/Nov/2025:03:20:16,GET,/cart,HTTP/1.1,200,1847
192.168.1.6,21/Nov/2025:03:35:16,POST,/product/1,HTTP/1.1,304,4776
192.168.1.74,23/Nov/2025:07:13:16,POST,/products,HTTP/1.1,500,2088
192.168.1.4,22/Nov/2025:01:01:16,DELETE,/product/1,HTTP/1.1,200,1299
192.168.1.35,19/Nov/2025:09:54:16,PUT,/cart,HTTP/1.1,304,1738
192.168.1.110,17/Nov/2025:23:45:16,PUT,/product/1,HTTP/1.1,404,170
192.168.1.226,21/Nov/2025:20:48:16,GET,/home,HTTP/1.1,200,103
192.168.1.152,21/Nov/2025:06:04:16,DELETE,/search,HTTP/1.1,404,1157
192.168.1.115,22/Nov/2025:01:45:16,PUT,/product/1,HTTP/1.1,404,813
192.168.1.146,22/Nov/2025:01:23:16,GET,/search,HTTP/1.1,503,1344
192.168.1.217,19/Nov/2025:12:42:16,POST,/search,HTTP/1.1,503,419
192.168.1.18,19/Nov/2025:04:38:16,DELETE,/cart,HTTP/1.1,304,784
192.168.1.92,21/Nov/2025:05:11:16,POST,/cart,HTTP/1.1,500,3516
192.168.1.237,18/Nov/2025:17:49:16,POST,/home,HTTP/1.1,500,3267
192.168.1.90,21/Nov/2025:03:09:16,POST,/search,HTTP/1.1,503,3738
192.168.1.207,19/Nov/2025:23:10:16,PUT,/product/1,HTTP/1.1,503,1016
192.168.1.8,23/Nov/2025:06:38:16,PUT,/checkout,HTTP/1.1,500,4831
192.168.1.123,23/Nov/2025:12:06:16,DELETE,/search,HTTP/1.1,304,1380
192.168.1.173,17/Nov/2025:21:41:16,DELETE,/products,HTTP/1.1,500,785
192.168.1.202,19/Nov/2025:10:01:16,DELETE,/cart,HTTP/1.1,304,4009
192.168.1.176,18/Nov/2025:10:40:16,PUT,/products,HTTP/1.1,200,434
192.168.1.86,19/Nov/2025:00:18:16,DELETE,/product/2,HTTP/1.1,404,2265
192.168.1.105,24/Nov/2025:02:39:16,PUT,/home,HTTP/1.1,304,2101
192.168.1.206,20/Nov/2025:02:15:16,POST,/cart,HTTP/1.1,200,80
192.168.1.139,23/Nov/2025:00:34:16,GET,/checkout,HTTP/1.1,503,2749
192.168.1.138,20/Nov/2025:23:39:16,POST,/product/1,HTTP/1.1,304,4025
192.168.1.245,21/Nov/2025:09:51:16,POST,/cart,HTTP/1.1,500,2599
192.168.1.137,18/Nov/2025:12:06:16,GET,/search,HTTP/1.1,304,2871
192.168.1.120,23/Nov/2025:22:30:16,DELETE,/search,HTTP/1.1,304,2588
192.168.1.118,23/Nov/2025:12:09:16,PUT,/checkout,HTTP/1.1,304,2993
192.168.1.39,17/Nov/2025:17:19:16,DELETE,/product/1,HTTP/1.1,503,1128
192.168.1.192,24/Nov/2025:06:44:16,DELETE,/product/2,HTTP/1.1,404,4960
192.168.1.205,22/Nov/2025:11:59:16,GET,/home,HTTP/1.1,200,3319
192.168.1.186,22/Nov/2025:12:34:16,DELETE,/checkout,HTTP/1.1,404,1330
192.168.1.239,24/Nov/2025:02:26:16,DELETE,/product/1,HTTP/1.1,503,529
192.168.1.183,23/Nov/2025:02:22:16,POST,/product/2,HTTP/1.1,304,2614
192.168.1.161,22/Nov/2025:09:35:16,GET,/cart,HTTP/1.1,404,4332
192.168.1.102,24/Nov/2025:07:23:16,DELETE,/checkout,HTTP/1.1,200,2795
192.168.1.94,21/Nov/2025:10:54:16,POST,/product/2,HTTP/1.1,500,503
192.168.1.30,19/Nov/2025:08:40:16,GET,/products,HTTP/1.1,404,1633
192.168.1.70,21/Nov/2025:01:42:16,POST,/home,HTTP/1.1,404,4588
192.168.1.139,21/Nov/2025:23:38:16,GET,/home,HTTP/1.1,200,550
192.168.1.37,22/Nov/2025:13:21:16,PUT,/cart,HTTP/1.1,304,2267
192.168.1.113,19/Nov/2025:15:42:16,DELETE,/products,HTTP/1.1,404,3894
192.168.1.71,18/Nov/2025:16:31:16,DELETE,/cart,HTTP/1.1,500,4595
192.168.1.49,17/Nov/2025:17:55:16,DELETE,/search,HTTP/1.1,200,3015
192.168.1.158,17/Nov/2025:22:37:16,GET,/home,HTTP/1.1,304,4180
192.168.1.124,18/Nov/2025:07:42:16,PUT,/products,HTTP/1.1,500,3369
192.168.1.56,18/Nov/2025:00:07:16,POST,/product/1,HTTP/1.1,404,3368
192.168.1.254,22/Nov/2025:16:39:16,DELETE,/home,HTTP/1.1,304,3710
192.168.1.237,23/Nov/2025:17:37:16,GET,/cart,HTTP/1.1,304,1693
192.168.1.142,22/Nov/2025:14:30:16,GET,/products,HTTP/1.1,304,3653
192.168.1.227,17/Nov/2025:21:57:16,POST,/cart,HTTP/1.1,500,3747
192.168.1.106,18/Nov/2025:08:24:16,DELETE,/cart,HTTP/1.1,404,4084
192.168.1.191,17/Nov/2025:23:42:16,GET,/products,HTTP/1.1,404,1396
192.168.1.14,19/Nov/2025:02:18:16,DELETE,/search,HTTP/1.1,500,957
192.168.1.12,20/Nov/2025:23:53:16,GET,/products,HTTP/1.1,503,4369
192.168.1.49,17/Nov/2025:23:24:16,DELETE,/search,HTTP/1.1,503,2579
192.168.1.43,22/Nov/2025:17:37:16,GET,/products,HTTP/1.1,304,1028
192.168.1.20,20/Nov/2025:04:40:16,PUT,/products,HTTP/1.1,500,4308
192.168.1.45,23/Nov/2025:14:25:16,PUT,/cart,HTTP/1.1,200,1629
192.168.1.56,19/Nov/2025:13:05:16,PUT,/product/1,HTTP/1.1,200,1287
192.168.1.209,19/Nov/2025:20:40:16,DELETE,/checkout,HTTP/1.1,503,4605
192.168.1.146,23/Nov/2025:17:08:16,POST,/cart,HTTP/1.1,304,227
192.168.1.9,24/Nov/2025:01:01:16,POST,/product/1,HTTP/1.1,500,3240
192.168.1.67,22/Nov/2025:07:42:16,PUT,/product/1,HTTP/1.1,200,4446
192.168.1.32,19/Nov/2025:04:58:16,DELETE,/search,HTTP/1.1,500,1896
192.168.1.120,24/Nov/2025:06:08:16,PUT,/cart,HTTP/1.1,500,3574
192.168.1.53,20/Nov/2025:21:04:16,POST,/home,HTTP/1.1,503,4906
192.168.1.168,20/Nov/2025:02:22:16,GET,/checkout,HTTP/1.1,500,1584
192.168.1.20,17/Nov/2025:17:06:16,GET,/product/2,HTTP/1.1,404,1696
192.168.1.57,21/Nov/2025:19:13:16,DELETE,/home,HTTP/1.1,404,3133
192.168.1.68,19/Nov/2025:15:43:16,GET,/products,HTTP/1.1,200,4392
192.168.1.99,22/Nov/2025:08:38:16,POST,/cart,HTTP/1.1,404,1602
192.168.1.108,22/Nov/2025:21:55:16,DELETE,/checkout,HTTP/1.1,404,3903
192.168.1.1,24/Nov/2025:08:50:16,DELETE,/cart,HTTP/1.1,304,3486
192.168.1.170,21/Nov/2025:03:33:16,POST,/checkout,HTTP/1.1,500,2692
192.168.1.247,21/Nov/2025:10:36:16,POST,/cart,HTTP/1.1,200,641
192.168.1.155,19/Nov/2025:11:12:16,GET,/home,HTTP/1.1,200,2934
192.168.1.76,17/Nov/2025:16:57:16,POST,/home,HTTP/1.1,500,656
192.168.1.115,23/Nov/2025:10:37:16,DELETE,/search,HTTP/1.1,200,2685
192.168.1.221,23/Nov/2025:22:19:16,GET,/checkout,HTTP/1.1,404,2406
192.168.1.93,19/Nov/2025:09:18:16,GET,/product/1,HTTP/1.1,304,901
192.168.1.51,23/Nov/2025:10:46:16,POST,/product/1,HTTP/1.1,503,1381
192.168.1.182,21/Nov/2025:18:26:16,DELETE,/product/1,HTTP/1.1,304,1048
192.168.1.29,18/Nov/2025:17:38:16,POST,/home,HTTP/1.1,404,388
192.168.1.225,18/Nov/2025:22:33:16,PUT,/product/1,HTTP/1.1,503,2023
192.168.1.151,18/Nov/2025:08:12:16,PUT,/products,HTTP/1.1,404,1580
192.168.1.15,20/Nov/2025:20:17:16,POST,/product/1,HTTP/1.1,200,1456
192.168.1.165,21/Nov/2025:21:31:16,POST,/cart,HTTP/1.1,200,4444
192.168.1.243,19/Nov/2025:06:40:16,PUT,/home,HTTP/1.1,304,972
192.168.1.44,18/Nov/2025:08:07:16,DELETE,/search,HTTP/1.1,500,236
192.168.1.155,20/Nov/2025:07:39:16,DELETE,/products,HTTP/1.1,404,567
192.168.1.56,23/Nov/2025:10:16:16,GET,/product/1,HTTP/1.1,500,557
192.168.1.101,23/Nov/2025:06:01:16,DELETE,/product/2,HTTP/1.1,503,2116
192.168.1.92,21/Nov/2025:09:52:16,DELETE,/checkout,HTTP/1.1,404,233
192.168.1.27,22/Nov/2025:20:19:16,PUT,/checkout,HTTP/1.1,404,660
192.168.1.119,18/Nov/2025:09:32:16,POST,/cart,HTTP/1.1,500,758
192.168.1.165,20/Nov/2025:16:40:16,GET,/product/2,HTTP/1.1,200,1629
192.168.1.66,19/Nov/2025:16:07:16,PUT,/product/2,HTTP/1.1,304,1439
192.168.1.111,18/Nov/2025:15:47:16,GET,/checkout,HTTP/1.1,200,3730
192.168.1.155,21/Nov/2025:13:46:16,POST,/product/1,HTTP/1.1,200,4273
192.168.1.229,20/Nov/2025:19:11:16,GET,/search,HTTP/1.1,404,4624
192.168.1.10,19/Nov/2025:08:47:16,PUT,/products,HTTP/1.1,200,2165
192.168.1.36,21/Nov/2025:05:36:16,POST,/product/1,HTTP/1.1,404,448
192.168.1.18,23/Nov/2025:02:35:16,DELETE,/product/2,HTTP/1.1,404,3190
192.168.1.186,18/Nov/2025:01:55:16,GET,/product/1,HTTP/1.1,200,2992
192.168.1.164,23/Nov/2025:02:47:16,PUT,/home,HTTP/1.1,503,1938
192.168.1.215,23/Nov/2025:04:43:16,POST,/product/1,HTTP/1.1,200,244
192.168.1.214,23/Nov/2025:06:05:16,DELETE,/product/1,HTTP/1.1,404,295
192.168.1.121,17/Nov/2025:15:27:16,PUT,/cart,HTTP/1.1,500,3616
192.168.1.74,18/Nov/2025:16:10:16,GET,/product/1,HTTP/1.1,304,2823
192.168.1.88,18/Nov/2025:19:06:16,PUT,/checkout,HTTP/1.1,200,359
192.168.1.140,17/Nov/2025:14:27:16,DELETE,/home,HTTP/1.1,200,1585
192.168.1.27,19/Nov/2025:06:11:16,GET,/product/2,HTTP/1.1,500,4370
192.168.1.68,23/Nov/2025:01:44:16,PUT,/product/2,HTTP/1.1,304,1516
192.168.1.88,18/Nov/2025:08:29:16,POST,/product/1,HTTP/1.1,503,4330
192.168.1.109,22/Nov/2025:04:50:16,POST,/search,HTTP/1.1,404,624
192.168.1.100,21/Nov/2025:07:02:16,GET,/home,HTTP/1.1,404,151
192.168.1.86,19/Nov/2025:06:08:16,DELETE,/search,HTTP/1.1,304,2194
192.168.1.78,23/Nov/2025:13:39:16,POST,/products,HTTP/1.1,304,4422
192.168.1.95,18/Nov/2025:12:14:16,POST,/home,HTTP/1.1,500,2251
192.168.1.42,23/Nov/2025:10:31:16,POST,/products,HTTP/1.1,304,1391
192.168.1.119,21/Nov/2025:05:56:16,PUT,/checkout,HTTP/1.1,304,4354
192.168.1.68,22/Nov/2025:11:06:16,PUT,/product/2,HTTP/1.1,500,4042
192.168.1.131,17/Nov/2025:13:43:16,DELETE,/cart,HTTP/1.1,304,139
192.168.1.167,23/Nov/2025:17:33:16,POST,/products,HTTP/1.1,500,2630
192.168.1.248,22/Nov/2025:03:52:16,POST,/search,HTTP/1.1,503,1289
192.168.1.61,22/Nov/2025:16:37:16,POST,/cart,HTTP/1.1,304,2072
192.168.1.186,18/Nov/2025:01:45:16,GET,/checkout,HTTP/1.1,503,205
192.168.1.250,22/Nov/2025:20:24:16,PUT,/product/1,HTTP/1.1,503,2972
192.168.1.254,20/Nov/2025:06:29:16,PUT,/product/1,HTTP/1.1,404,524
192.168.1.1,20/Nov/2025:07:24:16,PUT,/checkout,HTTP/1.1,304,1238
192.168.1.180,20/Nov/2025:10:29:16,PUT,/checkout,HTTP/1.1,304,3019
192.168.1.111,22/Nov/2025:07:42:16,GET,/products,HTTP/1.1,200,4947
192.168.1.33,23/Nov/2025:05:19:16,PUT,/product/1,HTTP/1.1,404,3466
192.168.1.253,20/Nov/2025:04:23:16,PUT,/products,HTTP/1.1,304,2573
192.168.1.136,18/Nov/2025:08:49:16,PUT,/checkout,HTTP/1.1,503,2747
192.168.1.216,24/Nov/2025:07:43:16,GET,/products,HTTP/1.1,304,4513
192.168.1.220,23/Nov/2025:18:46:16,PUT,/product/1,HTTP/1.1,200,461
192.168.1.46,21/Nov/2025:10:37:16,PUT,/products,HTTP/1.1,200,836
192.168.1.52,18/Nov/2025:13:20:16,DELETE,/home,HTTP/1.1,304,822
192.168.1.57,19/Nov/2025:12:39:16,DELETE,/search,HTTP/1.1,503,2497
192.168.1.155,20/Nov/2025:22:31:16,DELETE,/checkout,HTTP/1.1,304,73
192.168.1.64,19/Nov/2025:10:26:16,PUT,/home,HTTP/1.1,200,441
192.168.1.44,21/Nov/2025:08:04:16,PUT,/checkout,HTTP/1.1,200,1199
192.168.1.29,23/Nov/2025:12:12:16,PUT,/cart,HTTP/1.1,200,3963
192.168.1.140,18/Nov/2025:13:36:16,DELETE,/search,HTTP/1.1,304,1006
192.168.1.208,19/Nov/2025:13:53:16,PUT,/product/2,HTTP/1.1,304,3431
192.168.1.203,17/Nov/2025:20:28:16,POST,/products,HTTP/1.1,404,2408
192.168.1.11,21/Nov/2025:08:45:16,DELETE,/search,HTTP/1.1,503,335
192.168.1.215,23/Nov/2025:12:37:16,PUT,/products,HTTP/1.1,503,275
192.168.1.234,23/Nov/2025:14:19:16,PUT,/product/1,HTTP/1.1,500,510
192.168.1.200,21/Nov/2025:05:53:16,PUT,/products,HTTP/1.1,500,706
192.168.1.151,20/Nov/2025:22:02:16,DELETE,/products,HTTP/1.1,404,1621
192.168.1.7,17/Nov/2025:15:47:16,PUT,/search,HTTP/1.1,304,3364
192.168.1.25,22/Nov/2025:22:49:16,GET,/cart,HTTP/1.1,404,824
192.168.1.221,20/Nov/2025:11:36:16,DELETE,/product/2,HTTP/1.1,500,622
192.168.1.128,19/Nov/2025:07:51:16,PUT,/cart,HTTP/1.1,500,450
192.168.1.126,24/Nov/2025:09:52:16,DELETE,/search,HTTP/1.1,404,1546
192.168.1.70,23/Nov/2025:11:17:16,DELETE,/search,HTTP/1.1,503,3827
192.168.1.89,19/Nov/2025:06:02:16,POST,/product/2,HTTP/1.1,503,3350
192.168.1.96,23/Nov/2025:04:57:16,DELETE,/search,HTTP/1.1,304,4419
192.168.1.91,18/Nov/2025:09:29:16,DELETE,/products,HTTP/1.1,500,2014
192.168.1.75,21/Nov/2025:01:05:16,PUT,/product/1,HTTP/1.1,500,3866
192.168.1.186,22/Nov/2025:02:52:16,DELETE,/product/1,HTTP/1.1,503,3044
192.168.1.107,18/Nov/2025:20:33:16,POST,/product/2,HTTP/1.1,503,4675
192.168.1.226,22/Nov/2025:11:37:16,DELETE,/product/2,HTTP/1.1,404,2795
192.168.1.194,23/Nov/2025:14:56:16,DELETE,/product/1,HTTP/1.1,404,3212
192.168.1.75,18/Nov/2025:04:26:16,POST,/cart,HTTP/1.1,304,3860
192.168.1.46,18/Nov/2025:03:23:16,PUT,/product/1,HTTP/1.1,500,886
192.168.1.233,18/Nov/2025:01:09:16,POST,/checkout,HTTP/1.1,503,2903
192.168.1.33,21/Nov/2025:17:19:16,GET,/products,HTTP/1.1,404,4319
192.168.1.208,23/Nov/2025:09:16:16,POST,/product/2,HTTP/1.1,404,1702
192.168.1.171,23/Nov/2025:12:40:16,POST,/checkout,HTTP/1.1,200,3043
192.168.1.93,21/Nov/2025:02:41:16,PUT,/product/2,HTTP/1.1,503,4021
192.168.1.203,22/Nov/2025:20:22:16,PUT,/product/2,HTTP/1.1,503,2740
192.168.1.231,21/Nov/2025:06:14:16,GET,/checkout,HTTP/1.1,500,3911
192.168.1.22,20/Nov/2025:23:17:16,GET,/product/1,HTTP/1.1,200,1138
192.168.1.233,21/Nov/2025:13:09:16,DELETE,/search,HTTP/1.1,500,2429
192.168.1.177,20/Nov/2025:17:17:16,PUT,/checkout,HTTP/1.1,404,4818
192.168.1.218,19/Nov/2025:00:20:16,PUT,/home,HTTP/1.1,304,138
192.168.1.224,20/Nov/2025:08:23:16,DELETE,/product/2,HTTP/1.1,200,4573
192.168.1.16,21/Nov/2025:09:44:16,POST,/product/1,HTTP/1.1,200,1827
192.168.1.237,17/Nov/2025:17:55:16,POST,/checkout,HTTP/1.1,500,371
192.168.1.71,24/Nov/2025:09:42:16,DELETE,/checkout,HTTP/1.1,200,1391
192.168.1.148,21/Nov/2025:07:44:16,PUT,/home,HTTP/1.1,404,1982
192.168.1.7,23/Nov/2025:15:15:16,PUT,/products,HTTP/1.1,304,4200
192.168.1.103,22/Nov/2025:19:10:16,PUT,/home,HTTP/1.1,200,4901
192.168.1.151,19/Nov/2025:12:39:16,GET,/search,HTTP/1.1,200,167
192.168.1.128,23/Nov/2025:00:32:16,GET,/product/2,HTTP/1.1,404,576
